Assembly	Best match locus	Best match type	Match confidence	Problems	Coverage	Identity	Length discrepancy	Expected genes in locus	Expected genes in locus, details	Missing expected genes	Other genes in locus	Other genes in locus, details	Expected genes outside locus	Expected genes outside locus, details	Other genes outside locus	Other genes outside locus, details
GCA_019927535.1_ASM1992753v1_genomic	O3b	O3b	Good	?	99.99%	99.66%	n/a	8 / 8 (100%)	O3b_01_manC,99.784%;O3b_02_manB,99.764%;O3b_03_wzm,100.0%;O3b_04_wzt,100.0%;O3b_05_wbdD,100.0%;O3b_06_wbdA,100.0%;O3b_07_wbdB,99.738%;O3b_08_wbdC,100.0%		0		0 / 8 (0%)		0	
GCA_019927565.1_ASM1992756v1_genomic	O1/O2v1	O1ab	Very high		99.99%	98.15%	-2 bp	7 / 7 (100%)	O1/O2v1_01_wzm,100.0%;O1/O2v1_02_wzt,99.595%;O1/O2v1_03_wbbM,99.367%;O1/O2v1_04_glf,98.442%;O1/O2v1_05_wbbN,99.664%;O1/O2v1_06_wbbO,98.942%;O1/O2v1_07_kfoC,96.811%		0		0 / 7 (0%)		4	Extra_genes_wbbY_01_wbbY,99.73%;O3b_01_manC,99.576%;O3/O3a_02_manB,99.123%;Extra_genes_wbbZ_01_wbbZ,99.63%
GCA_019927585.1_ASM1992758v1_genomic	O1/O2v2	O2afg	Good	?	100.00%	98.48%	n/a	10 / 10 (100%)	O1/O2v2_01_wzm,99.609%;O1/O2v2_02_wzt,99.19%;O1/O2v2_03_wbbM,98.576%;O1/O2v2_04_glf,99.221%;O1/O2v2_05_wbbN,98.993%;O1/O2v2_06_wbbO,99.735%;O1/O2v2_07_kfoC,99.256%;O1/O2v2_08_gmlC,97.536%;O1/O2v2_09_gmlB,99.083%;O1/O2v2_10_gmlA,100.0%		0		0 / 10 (0%)		2	O3b_01_manC,100.0%;O3/O3a_02_manB,99.123%
GCA_019927605.1_ASM1992760v1_genomic	O3b	O3b	Good	?	100.00%	99.14%	n/a	8 / 8 (100%)	O3b_01_manC,100.0%;O3b_02_manB,99.773%;O3b_03_wzm,99.237%;O3b_04_wzt,99.769%;O3b_05_wbdD,100.0%;O3b_06_wbdA,99.643%;O3b_07_wbdB,99.738%;O3b_08_wbdC,100.0%		0		0 / 8 (0%)		0	
GCA_019927625.1_ASM1992762v1_genomic	O1/O2v1	O1ab	Very high		100.00%	98.52%	0 bp	7 / 7 (100%)	O1/O2v1_01_wzm,100.0%;O1/O2v1_02_wzt,99.595%;O1/O2v1_03_wbbM,99.367%;O1/O2v1_04_glf,99.221%;O1/O2v1_05_wbbN,98.322%;O1/O2v1_06_wbbO,99.206%;O1/O2v1_07_kfoC,98.633%		0		0 / 7 (0%)		4	Extra_genes_wbbY_01_wbbY,100.0%;O3b_01_manC,99.576%;O3/O3a_02_manB,98.904%;Extra_genes_wbbZ_01_wbbZ,100.0%
GCA_019927645.1_ASM1992764v1_genomic	O1/O2v2	O1ab	Good	?	100.00%	98.44%	n/a	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.19%;O1/O2v2_03_wbbM,98.734%;O1/O2v2_04_glf,98.961%;O1/O2v2_05_wbbN,97.987%;O1/O2v2_06_wbbO,99.735%;O1/O2v2_07_kfoC,99.246%;O1/O2v2_08_gmlC,97.125%;O1/O2v2_09_gmlB,99.388%;O1/O2v2_10_gmlA,99.206%		0		0 / 10 (0%)		2	Extra_genes_wbbY_01_wbbY,99.865%;Extra_genes_wbbZ_01_wbbZ,99.259%
GCA_019927655.1_ASM1992765v1_genomic	O3b	O3b	Good	?-	100.00%	98.99%	n/a	6 / 8 (75%)	O3b_03_wzm,99.237%;O3b_04_wzt,98.611%;O3b_05_wbdD,99.563%;O3b_06_wbdA,99.762%;O3b_07_wbdB,99.476%;O3b_08_wbdC,100.0%	O3b_01_manC;O3b_02_manB	0		0 / 8 (0%)		4	O12_01_rfbB,98.31%;O12_03_rfbD,98.99%;OL13_02_rfbA,97.222%;O12_04_rfbC,97.297%
GCA_019927685.1_ASM1992768v1_genomic	O1/O2v2	O2afg	Very high		100.00%	98.45%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.19%;O1/O2v2_03_wbbM,98.576%;O1/O2v2_04_glf,98.961%;O1/O2v2_05_wbbN,98.993%;O1/O2v2_06_wbbO,99.469%;O1/O2v2_07_kfoC,98.759%;O1/O2v2_08_gmlC,97.331%;O1/O2v2_09_gmlB,99.388%;O1/O2v2_10_gmlA,100.0%		0		0 / 10 (0%)		0	
GCA_019927705.1_ASM1992770v1_genomic	O1/O2v2	O1ab	Very high		100.00%	99.20%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.595%;O1/O2v2_03_wbbM,99.525%;O1/O2v2_04_glf,98.961%;O1/O2v2_05_wbbN,98.993%;O1/O2v2_06_wbbO,100.0%;O1/O2v2_07_kfoC,99.752%;O1/O2v2_08_gmlC,99.384%;O1/O2v2_09_gmlB,99.388%;O1/O2v2_10_gmlA,99.206%		0		0 / 10 (0%)		4	Extra_genes_wbbY_01_wbbY,99.73%;O3/O3a_01_manC,99.576%;O3/O3a_02_manB,99.123%;Extra_genes_wbbZ_01_wbbZ,99.63%
GCA_019927725.1_ASM1992772v1_genomic	O5	O5	Good	?*	100.00%	94.18%	n/a	8 / 8 (100%)	O5_01_manC,99.352%;O5_02_manB,99.522%;O5_03_wzm,99.245%;O5_04_wzt,98.765%;O5_05_wbdD,94.366%;O5_06_wbdA,95.47%;O5_07_wbdB,99.223%;O5_08_wbdC,100.0%		0		0 / 8 (0%)		0	
GCA_019927745.1_ASM1992774v1_genomic	O3b	O3b	Good	?	100.00%	99.11%	n/a	8 / 8 (100%)	O3b_01_manC,99.785%;O3b_02_manB,99.318%;O3b_03_wzm,99.237%;O3b_04_wzt,99.537%;O3b_05_wbdD,99.708%;O3b_06_wbdA,99.524%;O3b_07_wbdB,99.738%;O3b_08_wbdC,100.0%		0		0 / 8 (0%)		0	
GCA_019927765.1_ASM1992776v1_genomic	O1/O2v1	O2a	Very high		100.00%	98.86%	0 bp	7 / 7 (100%)	O1/O2v1_01_wzm,99.609%;O1/O2v1_02_wzt,100.0%;O1/O2v1_03_wbbM,99.525%;O1/O2v1_04_glf,98.442%;O1/O2v1_05_wbbN,100.0%;O1/O2v1_06_wbbO,99.206%;O1/O2v1_07_kfoC,99.089%		0		0 / 7 (0%)		2	O3b_01_manC,99.788%;O3/O3a_02_manB,99.123%
GCA_019927785.1_ASM1992778v1_genomic	O1/O2v1	O2a	Very high		100.00%	98.97%	-1 bp	7 / 7 (100%)	O1/O2v1_01_wzm,99.609%;O1/O2v1_02_wzt,100.0%;O1/O2v1_03_wbbM,99.842%;O1/O2v1_04_glf,99.481%;O1/O2v1_05_wbbN,100.0%;O1/O2v1_06_wbbO,98.942%;O1/O2v1_07_kfoC,98.405%		0		0 / 7 (0%)		2	O3b_01_manC,99.788%;O3/O3a_02_manB,98.684%
GCA_019927805.1_ASM1992780v1_genomic	O5	O5	Good	?*	100.00%	94.26%	n/a	8 / 8 (100%)	O5_01_manC,99.109%;O5_02_manB,99.77%;O5_03_wzm,99.245%;O5_04_wzt,98.519%;O5_05_wbdD,94.366%;O5_06_wbdA,95.387%;O5_07_wbdB,99.482%;O5_08_wbdC,100.0%		0		0 / 8 (0%)		0	
GCA_019927825.1_ASM1992782v1_genomic	O1/O2v1	O1ab	Very high		100.00%	98.86%	0 bp	7 / 7 (100%)	O1/O2v1_01_wzm,99.609%;O1/O2v1_02_wzt,100.0%;O1/O2v1_03_wbbM,99.525%;O1/O2v1_04_glf,98.442%;O1/O2v1_05_wbbN,100.0%;O1/O2v1_06_wbbO,99.206%;O1/O2v1_07_kfoC,99.089%		0		0 / 7 (0%)		4	Extra_genes_wbbY_01_wbbY,99.73%;O3b_01_manC,99.788%;O3/O3a_02_manB,98.904%;Extra_genes_wbbZ_01_wbbZ,99.63%
GCA_019927845.1_ASM1992784v1_genomic	O1/O2v1	O1ab	Good	?-	100.00%	98.64%	n/a	6 / 7 (85.7%)	O1/O2v1_01_wzm,99.609%;O1/O2v1_02_wzt,100.0%;O1/O2v1_03_wbbM,99.842%;O1/O2v1_05_wbbN,99.329%;O1/O2v1_06_wbbO,98.413%;O1/O2v1_07_kfoC,97.494%	O1/O2v1_04_glf	0		0 / 7 (0%)		4	Extra_genes_wbbY_01_wbbY,100.0%;O3b_01_manC,99.788%;O3/O3a_02_manB,99.123%;Extra_genes_wbbZ_01_wbbZ,99.63%
GCA_019927855.1_ASM1992785v1_genomic	O1/O2v2	O1ab	Very high		100.00%	98.98%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.595%;O1/O2v2_03_wbbM,99.842%;O1/O2v2_04_glf,98.961%;O1/O2v2_05_wbbN,97.651%;O1/O2v2_06_wbbO,99.735%;O1/O2v2_07_kfoC,99.256%;O1/O2v2_08_gmlC,98.768%;O1/O2v2_09_gmlB,98.777%;O1/O2v2_10_gmlA,99.206%		0		0 / 10 (0%)		4	Extra_genes_wbbY_01_wbbY,99.46%;O3/O3a_01_manC,99.576%;O3/O3a_02_manB,98.904%;Extra_genes_wbbZ_01_wbbZ,99.63%
GCA_019927885.1_ASM1992788v1_genomic	O3b	O3b	Good	?	99.99%	99.17%	n/a	8 / 8 (100%)	O3b_01_manC,99.784%;O3b_02_manB,99.764%;O3b_03_wzm,99.237%;O3b_04_wzt,99.769%;O3b_05_wbdD,99.708%;O3b_06_wbdA,99.643%;O3b_07_wbdB,99.476%;O3b_08_wbdC,100.0%		0		0 / 8 (0%)		0	
GCA_019927905.1_ASM1992790v1_genomic	O4	O4	Very high		100.00%	99.76%	0 bp	6 / 6 (100%)	O4_01_hydrolase,99.833%;O4_02_hypothetical,99.748%;O4_03_hypothetical,99.717%;O4_04_wzt,99.787%;O4_05_wzm,98.77%;O4_06_glycosyltransferase,99.738%		0		0 / 6 (0%)		0	
GCA_019927925.1_ASM1992792v1_genomic	O1/O2v2	O2afg	High	-	100.00%	98.42%	-1 bp	9 / 10 (90%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.19%;O1/O2v2_03_wbbM,98.576%;O1/O2v2_04_glf,98.961%;O1/O2v2_05_wbbN,98.658%;O1/O2v2_06_wbbO,99.469%;O1/O2v2_07_kfoC,98.511%;O1/O2v2_08_gmlC,97.331%;O1/O2v2_10_gmlA,100.0%	O1/O2v2_09_gmlB	0		0 / 10 (0%)		4	O12_01_rfbB,98.028%;OL13_03_rfbD,98.653%;OL13_02_rfbA,97.917%;OL13_04_rfbC,97.297%
GCA_019927945.1_ASM1992794v1_genomic	O4	O4	Good	?-	100.00%	99.70%	n/a	5 / 6 (83.3%)	O4_01_hydrolase,99.666%;O4_03_hypothetical,99.575%;O4_04_wzt,100.0%;O4_05_wzm,98.77%;O4_06_glycosyltransferase,99.738%	O4_02_hypothetical	0		0 / 6 (0%)		0	
GCA_019927965.1_ASM1992796v1_genomic	O1/O2v1	O1ab	Very high		100.00%	98.35%	0 bp	7 / 7 (100%)	O1/O2v1_01_wzm,100.0%;O1/O2v1_02_wzt,99.595%;O1/O2v1_03_wbbM,99.367%;O1/O2v1_04_glf,98.182%;O1/O2v1_05_wbbN,97.987%;O1/O2v1_06_wbbO,99.471%;O1/O2v1_07_kfoC,98.178%		0		0 / 7 (0%)		4	Extra_genes_wbbY_01_wbbY,99.865%;O3b_01_manC,100.0%;O3/O3a_02_manB,98.684%;Extra_genes_wbbZ_01_wbbZ,99.259%
GCA_019927985.1_ASM1992798v1_genomic	O1/O2v2	O1ab	Very high		100.00%	99.47%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.595%;O1/O2v2_03_wbbM,99.525%;O1/O2v2_04_glf,98.961%;O1/O2v2_05_wbbN,98.658%;O1/O2v2_06_wbbO,100.0%;O1/O2v2_07_kfoC,100.0%;O1/O2v2_08_gmlC,100.0%;O1/O2v2_09_gmlB,100.0%;O1/O2v2_10_gmlA,100.0%		0		0 / 10 (0%)		4	Extra_genes_wbbY_01_wbbY,99.595%;O3b_01_manC,99.576%;O3/O3a_02_manB,98.904%;Extra_genes_wbbZ_01_wbbZ,99.63%
GCA_019928005.1_ASM1992800v1_genomic	O1/O2v1	O2a	Very high		100.00%	98.64%	0 bp	7 / 7 (100%)	O1/O2v1_01_wzm,100.0%;O1/O2v1_02_wzt,100.0%;O1/O2v1_03_wbbM,99.209%;O1/O2v1_04_glf,97.922%;O1/O2v1_05_wbbN,97.315%;O1/O2v1_06_wbbO,99.206%;O1/O2v1_07_kfoC,99.544%		0		0 / 7 (0%)		6	O3b_01_manC,100.0%;O3/O3a_02_manB,98.681%;O12_01_rfbB,97.746%;OL13_03_rfbD,98.653%;OL13_02_rfbA,96.875%;O12_04_rfbC,96.757%
GCA_019928025.1_ASM1992802v1_genomic	O1/O2v1	O2ac	Very high		100.00%	98.34%	0 bp	7 / 7 (100%)	O1/O2v1_01_wzm,100.0%;O1/O2v1_02_wzt,100.0%;O1/O2v1_03_wbbM,99.367%;O1/O2v1_04_glf,98.182%;O1/O2v1_05_wbbN,97.987%;O1/O2v1_06_wbbO,98.148%;O1/O2v1_07_kfoC,98.861%		0		0 / 7 (0%)		4	Extra_genes_wbmVW_02_wbmW,98.975%;O3b_01_manC,100.0%;O3/O3a_02_manB,99.123%;Extra_genes_wbmVW_01_wbmV,99.763%
GCA_019928045.1_ASM1992804v1_genomic	O1/O2v2	O1ab	Very high		100.00%	99.10%	-3 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.595%;O1/O2v2_03_wbbM,99.367%;O1/O2v2_04_glf,98.442%;O1/O2v2_05_wbbN,98.322%;O1/O2v2_06_wbbO,100.0%;O1/O2v2_07_kfoC,99.007%;O1/O2v2_08_gmlC,97.704%;O1/O2v2_09_gmlB,99.388%;O1/O2v2_10_gmlA,100.0%		0		0 / 10 (0%)		4	Extra_genes_wbbY_01_wbbY,99.865%;O3b_01_manC,99.576%;O3/O3a_02_manB,99.123%;Extra_genes_wbbZ_01_wbbZ,99.63%
GCA_019928065.1_ASM1992806v1_genomic	O1/O2v2	O1ab	Very high		100.00%	99.00%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.595%;O1/O2v2_03_wbbM,100.0%;O1/O2v2_04_glf,98.961%;O1/O2v2_05_wbbN,97.651%;O1/O2v2_06_wbbO,99.735%;O1/O2v2_07_kfoC,99.256%;O1/O2v2_08_gmlC,98.768%;O1/O2v2_09_gmlB,99.083%;O1/O2v2_10_gmlA,99.206%		0		0 / 10 (0%)		4	Extra_genes_wbbY_01_wbbY,99.595%;O3b_01_manC,99.576%;O3/O3a_02_manB,98.904%;Extra_genes_wbbZ_01_wbbZ,99.63%
GCA_019928105.1_ASM1992810v1_genomic	O3b	O3b	Very high		100.00%	99.08%	0 bp	8 / 8 (100%)	O3b_01_manC,99.788%;O3b_02_manB,99.783%;O3b_03_wzm,98.473%;O3b_04_wzt,99.769%;O3b_05_wbdD,99.708%;O3b_06_wbdA,99.643%;O3b_07_wbdB,99.738%;O3b_08_wbdC,100.0%		0		0 / 8 (0%)		0	
GCA_019928115.1_ASM1992811v1_genomic	O1/O2v1	O1ab	Very high		100.00%	98.06%	-2 bp	7 / 7 (100%)	O1/O2v1_01_wzm,100.0%;O1/O2v1_02_wzt,99.595%;O1/O2v1_03_wbbM,99.525%;O1/O2v1_04_glf,97.922%;O1/O2v1_05_wbbN,97.987%;O1/O2v1_06_wbbO,99.206%;O1/O2v1_07_kfoC,97.039%		0		0 / 7 (0%)		4	Extra_genes_wbbY_01_wbbY,100.0%;O3b_01_manC,99.788%;O3/O3a_02_manB,98.465%;Extra_genes_wbbZ_01_wbbZ,99.63%
GCA_019928145.1_ASM1992814v1_genomic	O3b	O3b	Good	?-	100.00%	99.03%	n/a	7 / 8 (87.5%)	O3b_01_manC,100.0%;O3b_03_wzm,99.237%;O3b_04_wzt,99.306%;O3b_05_wbdD,99.417%;O3b_06_wbdA,99.643%;O3b_07_wbdB,99.738%;O3b_08_wbdC,100.0%	O3b_02_manB	0		0 / 8 (0%)		0	
GCA_019928165.1_ASM1992816v1_genomic	O3b	O3b	Good	?-	100.00%	99.21%	n/a	7 / 8 (87.5%)	O3b_01_manC,99.773%;O3b_03_wzm,99.237%;O3b_04_wzt,99.769%;O3b_05_wbdD,99.708%;O3b_06_wbdA,99.762%;O3b_07_wbdB,99.738%;O3b_08_wbdC,100.0%	O3b_02_manB	0		0 / 8 (0%)		0	
GCA_019928185.1_ASM1992818v1_genomic	O4	O4	Good	?-	100.00%	99.66%	n/a	5 / 6 (83.3%)	O4_01_hydrolase,99.499%;O4_02_hypothetical,99.748%;O4_03_hypothetical,99.433%;O4_04_wzt,100.0%;O4_05_wzm,98.77%	O4_06_glycosyltransferase	0		0 / 6 (0%)		0	
GCA_019928205.1_ASM1992820v1_genomic	O3b	O3b	Good	?-	100.00%	99.19%	n/a	7 / 8 (87.5%)	O3b_01_manC,99.784%;O3b_03_wzm,99.237%;O3b_04_wzt,99.537%;O3b_05_wbdD,99.854%;O3b_06_wbdA,99.643%;O3b_07_wbdB,99.476%;O3b_08_wbdC,100.0%	O3b_02_manB	0		0 / 8 (0%)		0	
GCA_019928215.1_ASM1992821v1_genomic	O1/O2v2	O2afg	Very high		100.00%	98.36%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.19%;O1/O2v2_03_wbbM,98.576%;O1/O2v2_04_glf,98.961%;O1/O2v2_05_wbbN,98.993%;O1/O2v2_06_wbbO,99.469%;O1/O2v2_07_kfoC,99.007%;O1/O2v2_08_gmlC,97.331%;O1/O2v2_09_gmlB,99.083%;O1/O2v2_10_gmlA,100.0%		0		0 / 10 (0%)		4	O12_01_rfbB,98.31%;OL13_03_rfbD,98.99%;OL13_02_rfbA,98.276%;OL13_04_rfbC,97.838%
GCA_019928245.1_ASM1992824v1_genomic	O1/O2v2	O2afg	Very high		100.00%	98.51%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,99.609%;O1/O2v2_02_wzt,99.19%;O1/O2v2_03_wbbM,98.418%;O1/O2v2_04_glf,99.221%;O1/O2v2_05_wbbN,98.658%;O1/O2v2_06_wbbO,99.204%;O1/O2v2_07_kfoC,99.256%;O1/O2v2_08_gmlC,97.741%;O1/O2v2_09_gmlB,99.388%;O1/O2v2_10_gmlA,100.0%		0		0 / 10 (0%)		2	O3b_01_manC,99.788%;O3/O3a_02_manB,98.904%
GCA_019928265.1_ASM1992826v1_genomic	O1/O2v2	O1ab	Very high		100.00%	98.44%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,98.785%;O1/O2v2_03_wbbM,98.576%;O1/O2v2_04_glf,98.961%;O1/O2v2_05_wbbN,98.322%;O1/O2v2_06_wbbO,99.735%;O1/O2v2_07_kfoC,99.007%;O1/O2v2_08_gmlC,97.331%;O1/O2v2_09_gmlB,99.388%;O1/O2v2_10_gmlA,99.206%		0		0 / 10 (0%)		2	Extra_genes_wbbY_01_wbbY,100.0%;Extra_genes_wbbZ_01_wbbZ,99.63%
GCA_019928285.1_ASM1992828v1_genomic	O1/O2v1	O1ab	Very high		100.00%	98.10%	-2 bp	7 / 7 (100%)	O1/O2v1_01_wzm,100.0%;O1/O2v1_02_wzt,99.595%;O1/O2v1_03_wbbM,99.051%;O1/O2v1_04_glf,98.442%;O1/O2v1_05_wbbN,99.664%;O1/O2v1_06_wbbO,98.677%;O1/O2v1_07_kfoC,96.811%		0		0 / 7 (0%)		4	Extra_genes_wbbY_01_wbbY,100.0%;O3/O3a_01_manC,100.0%;O3/O3a_02_manB,98.684%;Extra_genes_wbbZ_01_wbbZ,99.259%
GCA_019928305.1_ASM1992830v1_genomic	O5	O5	High	*	100.00%	94.18%	0 bp	8 / 8 (100%)	O5_01_manC,99.153%;O5_02_manB,99.562%;O5_03_wzm,99.245%;O5_04_wzt,98.765%;O5_05_wbdD,94.366%;O5_06_wbdA,95.387%;O5_07_wbdB,99.482%;O5_08_wbdC,100.0%		0		0 / 8 (0%)		0	
GCA_019928325.1_ASM1992832v1_genomic	O1/O2v2	unknown (O1/O2v2)	Very high		100.00%	98.74%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,98.785%;O1/O2v2_03_wbbM,99.209%;O1/O2v2_04_glf,99.221%;O1/O2v2_05_wbbN,98.322%;O1/O2v2_06_wbbO,99.735%;O1/O2v2_07_kfoC,99.504%;O1/O2v2_08_gmlC,97.741%;O1/O2v2_09_gmlB,99.083%;O1/O2v2_10_gmlA,100.0%		0		0 / 10 (0%)		3	O3/O3a_01_manC,98.305%;O3b_02_manB,98.904%;Extra_genes_wbbZ_01_wbbZ,99.63%
GCA_019928345.1_ASM1992834v1_genomic	O1/O2v2	O1ab	Very high		100.00%	98.49%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.19%;O1/O2v2_03_wbbM,98.576%;O1/O2v2_04_glf,98.961%;O1/O2v2_05_wbbN,98.322%;O1/O2v2_06_wbbO,99.469%;O1/O2v2_07_kfoC,99.256%;O1/O2v2_08_gmlC,97.331%;O1/O2v2_09_gmlB,99.083%;O1/O2v2_10_gmlA,100.0%		0		0 / 10 (0%)		4	Extra_genes_wbbY_01_wbbY,100.0%;O3b_01_manC,100.0%;O3/O3a_02_manB,99.123%;Extra_genes_wbbZ_01_wbbZ,99.259%
GCA_019928365.1_ASM1992836v1_genomic	OL13	O13	Good	?-+*	100.00%	94.90%	n/a	7 / 9 (77.8%)	OL13_01_rfbB,97.183%;OL13_02_rfbA,97.917%;OL13_05_wbbL,98.917%;OL13_06_wzm,98.921%;OL13_07_wzt,99.324%;OL13_08_wbbB,95.627%;OL13_09_glycosylhydrolase,92.157%	OL13_03_rfbD;OL13_04_rfbC	1	OL103_01_rmlC,96.774%	0 / 9 (0%)		3	O12_01_rfbB,93.521%;OL13_02_rfbA,97.917%;OL103_01_rmlC,93.548%
GCA_019928385.1_ASM1992838v1_genomic	O3/O3a	O3/O3a	Very high	*	100.00%	95.18%	-27 bp	8 / 8 (100%)	O3/O3a_01_manC,97.881%;O3/O3a_02_manB,99.783%;O3/O3a_03_wzm,98.473%;O3/O3a_04_wzt,98.38%;O3/O3a_05_wbdD,94.64%;O3/O3a_06_wbdA,97.265%;O3/O3a_07_wbdB,99.476%;O3/O3a_08_wbdC,100.0%		0		0 / 8 (0%)		0	
GCA_019928395.1_ASM1992839v1_genomic	O1/O2v2	O1ab	Very high		100.00%	98.44%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.19%;O1/O2v2_03_wbbM,98.734%;O1/O2v2_04_glf,98.961%;O1/O2v2_05_wbbN,98.322%;O1/O2v2_06_wbbO,99.735%;O1/O2v2_07_kfoC,99.007%;O1/O2v2_08_gmlC,97.125%;O1/O2v2_09_gmlB,99.388%;O1/O2v2_10_gmlA,99.206%		0		0 / 10 (0%)		2	Extra_genes_wbbY_01_wbbY,99.865%;Extra_genes_wbbZ_01_wbbZ,99.259%
GCA_019928405.1_ASM1992840v1_genomic	O1/O2v1	O2a	Very high		100.00%	98.64%	0 bp	7 / 7 (100%)	O1/O2v1_01_wzm,100.0%;O1/O2v1_02_wzt,100.0%;O1/O2v1_03_wbbM,99.209%;O1/O2v1_04_glf,97.922%;O1/O2v1_05_wbbN,97.315%;O1/O2v1_06_wbbO,99.206%;O1/O2v1_07_kfoC,99.544%		0		0 / 7 (0%)		6	O3b_01_manC,100.0%;O3/O3a_02_manB,98.681%;O12_01_rfbB,97.746%;OL13_03_rfbD,98.653%;OL13_02_rfbA,96.875%;O12_04_rfbC,96.757%
GCA_019928445.1_ASM1992844v1_genomic	O4	O4	Very high		100.00%	99.67%	+1 bp	6 / 6 (100%)	O4_01_hydrolase,99.499%;O4_02_hypothetical,99.748%;O4_03_hypothetical,99.433%;O4_04_wzt,99.787%;O4_05_wzm,98.77%;O4_06_glycosyltransferase,99.476%		0		0 / 6 (0%)		2	Extra_genes_wbbY_01_wbbY,99.726%;Extra_genes_wbbZ_01_wbbZ,99.63%
GCA_019928465.1_ASM1992846v1_genomic	O1/O2v2	unknown (O1/O2v2)	Very high		100.00%	98.37%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.19%;O1/O2v2_03_wbbM,98.576%;O1/O2v2_04_glf,98.961%;O1/O2v2_05_wbbN,98.322%;O1/O2v2_06_wbbO,99.735%;O1/O2v2_07_kfoC,99.007%;O1/O2v2_08_gmlC,97.125%;O1/O2v2_09_gmlB,99.083%;O1/O2v2_10_gmlA,100.0%		0		0 / 10 (0%)		3	O3/O3a_01_manC,99.576%;O3/O3a_02_manB,99.123%;Extra_genes_wbbZ_01_wbbZ,100.0%
GCA_019928485.1_ASM1992848v1_genomic	O1/O2v2	O2afg	Very high		100.00%	98.42%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.19%;O1/O2v2_03_wbbM,98.576%;O1/O2v2_04_glf,99.221%;O1/O2v2_05_wbbN,98.322%;O1/O2v2_06_wbbO,99.735%;O1/O2v2_07_kfoC,98.511%;O1/O2v2_08_gmlC,97.947%;O1/O2v2_09_gmlB,98.777%;O1/O2v2_10_gmlA,100.0%		0		0 / 10 (0%)		0	
GCA_019928505.1_ASM1992850v1_genomic	O1/O2v1	O1ab	Very high		100.00%	98.51%	-2 bp	7 / 7 (100%)	O1/O2v1_01_wzm,99.609%;O1/O2v1_02_wzt,100.0%;O1/O2v1_03_wbbM,99.842%;O1/O2v1_04_glf,99.481%;O1/O2v1_05_wbbN,97.987%;O1/O2v1_06_wbbO,97.884%;O1/O2v1_07_kfoC,99.317%		0		0 / 7 (0%)		4	Extra_genes_wbbY_01_wbbY,99.73%;O3b_01_manC,99.576%;O3/O3a_02_manB,99.123%;Extra_genes_wbbZ_01_wbbZ,99.63%
GCA_019928525.1_ASM1992852v1_genomic	O1/O2v2	O2afg	Very high		100.00%	98.47%	0 bp	10 / 10 (100%)	O1/O2v2_01_wzm,100.0%;O1/O2v2_02_wzt,99.19%;O1/O2v2_03_wbbM,98.418%;O1/O2v2_04_glf,99.221%;O1/O2v2_05_wbbN,97.987%;O1/O2v2_06_wbbO,99.204%;O1/O2v2_07_kfoC,99.007%;O1/O2v2_08_gmlC,97.741%;O1/O2v2_09_gmlB,99.083%;O1/O2v2_10_gmlA,100.0%		0		0 / 10 (0%)		2	O3/O3a_01_manC,98.517%;O3/O3a_02_manB,99.123%
GCA_019928545.1_ASM1992854v1_genomic	O4	O4	Very high		100.00%	99.99%	0 bp	6 / 6 (100%)	O4_01_hydrolase,100.0%;O4_02_hypothetical,100.0%;O4_03_hypothetical,100.0%;O4_04_wzt,100.0%;O4_05_wzm,100.0%;O4_06_glycosyltransferase,100.0%		0		0 / 6 (0%)		0	
GCA_019928565.1_ASM1992856v1_genomic	O3b	O3b	Good	?-	100.00%	99.20%	n/a	6 / 8 (75%)	O3b_03_wzm,99.237%;O3b_04_wzt,99.537%;O3b_05_wbdD,99.854%;O3b_06_wbdA,99.643%;O3b_07_wbdB,99.738%;O3b_08_wbdC,100.0%	O3b_01_manC;O3b_02_manB	0		0 / 8 (0%)		0	
